npi,NE,MW,S,W,female,male,opioid_prescb,opioid,non_opioid
1225102908,0,0,1,0,0,1,1,1405,28371
1982603460,0,0,0,0,1,0,0,0,272
1093014441,0,1,0,0,0,1,1,0,413
1689744906,0,1,0,0,0,1,1,49,109
1881632602,0,0,1,0,1,0,0,0,862
1023115334,0,0,1,0,0,1,1,28,908
1114096799,0,0,0,1,0,1,0,0,23
1043279029,0,1,0,0,0,1,1,652,6567
1306955455,0,0,0,1,0,1,0,0,26
1699881953,0,1,0,0,0,1,0,0,94
1841292554,0,0,1,0,0,1,1,0,165
1588778542,0,0,0,1,0,1,1,16,66
1093746364,0,0,0,1,0,1,1,227,6195
1588648877,0,0,0,1,1,0,1,0,11
1932334786,0,0,1,0,1,0,1,75,1237
1972681773,0,0,0,1,0,1,1,52,18
1982667135,0,0,0,1,0,1,0,0,4936
1659457406,0,0,1,0,0,1,0,0,986
1033185491,0,0,1,0,0,1,0,0,79
1386764884,0,1,0,0,0,1,1,29,194
1720257652,0,0,0,1,1,0,1,0,148
1588670855,0,0,1,0,1,0,1,20,247
1104979038,0,0,1,0,0,1,1,97,3398
1114031085,0,0,1,0,0,1,1,76,2309
1730180381,0,0,1,0,1,0,0,0,11
1841304458,0,0,1,0,0,1,1,0,240
1134405624,0,0,0,1,1,0,1,0,93
1104147800,0,1,0,0,0,1,1,52,40
1255374310,0,0,0,0,1,0,1,50,1580
1174521629,0,0,0,0,0,1,1,259,324
1679729750,0,1,0,0,0,1,1,51,89
1629165717,0,0,0,0,0,1,0,0,11
1295790129,0,0,0,1,1,0,1,405,5578
1891766259,0,1,0,0,0,1,1,451,8471
1679715122,0,0,0,1,0,1,1,75,1773
1811937865,0,0,1,0,0,1,0,0,69
1689995086,0,1,0,0,1,0,1,0,78
1467489807,0,1,0,0,1,0,1,639,12170
1255369997,0,0,0,0,0,1,1,26,55
1255585790,0,1,0,0,0,1,0,0,2160
1578771853,0,0,0,1,0,1,0,0,1012
1972789766,0,0,0,1,1,0,1,151,142
1073500716,0,0,1,0,0,1,0,0,281
1649462078,0,0,0,0,1,0,1,12,755
1831214808,0,0,1,0,1,0,0,0,108
1043446131,0,0,0,1,0,1,1,16,0
1609197722,0,1,0,0,1,0,1,31,319
1194891101,0,0,0,0,1,0,1,0,7469
1720051733,0,0,1,0,0,1,1,0,87
1790031318,0,0,0,0,1,0,1,44,1037
1396806204,0,0,0,1,0,1,0,0,445
1750547113,0,0,0,1,1,0,1,15,55
1588687933,0,0,1,0,0,1,0,0,30
1982837613,0,0,1,0,0,1,0,0,105
1912959586,0,0,1,0,0,1,1,126,538
1912059718,0,0,0,1,1,0,1,223,1921
1790072072,0,0,0,1,0,1,1,13,123
1982620746,0,0,1,0,1,0,1,1579,749
1285644955,0,0,0,1,0,1,1,0,476
1245299148,0,0,0,1,0,1,1,191,6041
1215970561,0,0,1,0,0,1,1,0,410
1487712196,0,0,1,0,0,1,0,0,17
1710012158,0,0,0,1,1,0,0,0,375
1972544237,0,0,0,0,1,0,0,0,180
1003996646,0,0,0,0,1,0,0,0,168
1720040801,0,0,1,0,0,1,1,30,410
1124048236,0,0,1,0,0,1,1,310,176
1174518336,0,0,1,0,0,1,1,0,753
1881607588,0,1,0,0,0,1,1,11,89
1962723130,0,0,0,1,1,0,1,0,31
1285673087,0,1,0,0,0,1,1,297,5838
1477532679,0,0,1,0,1,0,1,152,2395
1861468027,0,0,0,1,0,1,1,341,6209
1194746842,0,0,0,1,0,1,1,85,5097
1558322941,0,0,1,0,0,1,1,1395,24163
1639324825,0,0,1,0,0,1,1,0,4525
1154551331,0,0,0,1,1,0,1,11,28
1659464824,0,1,0,0,0,1,1,19,0
1083691794,0,0,0,0,1,0,0,0,601
1013973734,0,0,0,0,1,0,0,0,14
1528241163,0,0,0,1,0,1,0,0,45
1912168501,0,0,1,0,0,1,0,0,1323
1508814633,0,0,1,0,0,1,0,0,324
1265601314,0,0,0,1,0,1,0,0,61
1164590196,0,0,0,1,0,1,0,0,13
1346372505,0,0,1,0,0,1,1,26,38
1598762197,0,0,1,0,0,1,0,0,653
1972593044,0,0,1,0,1,0,1,35,2291
1134269954,0,0,0,0,0,1,1,13,594
1699031583,0,1,0,0,0,1,0,0,35
1598732471,0,0,1,0,1,0,0,0,70
1417218850,0,0,0,0,1,0,0,0,62
1407862352,0,0,0,1,0,1,0,0,25
1922106483,0,1,0,0,1,0,0,0,26
1508869900,0,1,0,0,0,1,1,46,308
1588703508,0,1,0,0,1,0,0,0,133
1770539355,0,0,0,1,0,1,1,0,43
1780614537,0,0,0,0,0,1,0,0,196
1316032097,0,1,0,0,0,1,1,30,310
1821109646,0,1,0,0,1,0,0,0,553
1750635876,0,0,0,1,1,0,1,12,1041
1467565515,0,0,1,0,0,1,1,1218,15703
1285929224,0,1,0,0,1,0,0,0,12
1285653931,0,0,0,0,0,1,1,382,5281
1649417437,0,0,0,0,0,1,1,77,212
1053303024,0,0,0,1,0,1,0,0,455
1346210887,0,0,1,0,0,1,0,0,1592
1578690566,0,0,0,1,0,1,1,42,17
1114251675,0,0,0,0,0,1,0,0,14
1932180627,0,0,1,0,1,0,1,603,704
1538182225,0,0,1,0,0,1,0,0,22
1497724728,0,0,0,1,0,1,0,0,3582
1083059729,0,0,0,0,1,0,1,92,881
1801187489,0,0,1,0,1,0,1,58,1505
1144489543,0,0,1,0,1,0,1,42,22
1225111321,0,1,0,0,0,1,1,547,10701
1184601197,0,0,0,0,1,0,0,0,18
1306067715,0,0,1,0,0,1,0,0,56
1811001167,0,1,0,0,0,1,1,44,2942
1285916346,0,0,0,1,1,0,0,0,21
1104894203,0,0,0,0,0,1,1,40,11
1134298581,0,0,1,0,0,1,1,190,1495
1497838080,0,0,1,0,0,1,0,0,14
1508846866,0,0,1,0,1,0,1,619,6211
1538167838,0,0,1,0,0,1,1,181,6862
1932188257,0,0,1,0,0,1,0,0,12
1831311190,0,0,1,0,1,0,0,0,1875
1356455034,0,0,1,0,1,0,0,0,29
1255588778,0,0,1,0,1,0,1,424,7690
1942391446,0,0,1,0,1,0,1,61,104
1942563150,0,0,0,1,1,0,0,0,11
1699745034,0,0,0,0,0,1,1,0,89
1326043167,0,0,1,0,0,1,1,570,11493
1245264654,0,0,0,0,0,1,0,0,2120
1508092305,0,1,0,0,0,1,1,63,371
1336217892,0,0,0,1,1,0,1,0,1393
1467786418,0,0,0,1,1,0,1,75,656
1821387754,0,1,0,0,0,1,1,13,25
1205821477,0,0,0,1,0,1,1,25,4748
1477500403,0,0,1,0,0,1,1,11,0
1003983065,0,0,0,0,0,1,0,0,187
1750394888,0,0,0,0,0,1,0,0,87
1366618811,0,0,0,1,0,1,0,0,57
1578520672,0,0,1,0,0,1,1,234,165
1992705859,0,0,0,0,0,1,1,414,107
1447338009,0,0,0,1,0,1,1,66,37
1164592812,0,0,0,0,1,0,1,0,56
1164445227,0,0,0,1,1,0,1,57,664
1841361573,0,0,0,0,1,0,0,0,29
1487798161,0,0,1,0,0,1,0,0,11
1154318251,0,0,0,0,1,0,0,0,342
1164715397,0,0,0,0,0,1,0,0,61
1528234531,0,0,0,0,1,0,1,11,76
1982705836,0,0,1,0,0,1,1,1101,12312
1902863962,0,0,1,0,0,1,0,0,695
1225350275,0,0,1,0,1,0,0,0,11
1417961731,0,0,1,0,1,0,0,0,618
1407959976,0,0,1,0,0,1,1,329,11003
1437102019,0,0,0,0,0,1,0,0,62
1578832697,0,0,0,1,1,0,1,43,464
1306129697,0,0,0,1,1,0,1,74,872
1386603041,0,0,0,0,0,1,1,142,7279
1043273543,0,0,0,1,1,0,1,52,1649
1295700912,0,0,0,1,1,0,0,0,44
1841347333,0,1,0,0,0,1,0,0,139
1457308868,0,0,0,1,0,1,1,48,89
1902884950,0,0,0,0,0,1,0,0,40
1275528184,0,1,0,0,0,1,1,202,193
1558411645,0,1,0,0,1,0,1,26,96
1073688206,0,0,1,0,0,1,0,0,476
1770518318,0,1,0,0,0,1,0,0,308
1225145758,0,1,0,0,0,1,1,49,0
1649263617,0,0,1,0,0,1,1,395,6386
1962550756,0,0,0,1,0,1,1,37,280
1992077630,0,0,0,0,1,0,0,0,1936
1679911762,0,0,1,0,0,1,1,12,304
1598958282,0,1,0,0,1,0,1,43,49
1578512646,0,0,1,0,0,1,1,34,45
1164597399,0,0,1,0,1,0,0,0,172
1750341236,0,0,1,0,0,1,1,1146,14602
1538189527,0,0,1,0,1,0,0,0,14
1396070835,0,0,1,0,1,0,1,0,2427
1700019643,0,0,1,0,0,1,1,41,0
1821382292,0,0,0,0,0,1,1,0,200
1528040581,0,0,1,0,0,1,1,28,54
1396780144,0,1,0,0,0,1,1,344,4837
1649294752,0,1,0,0,0,1,0,0,18
1316990765,0,0,1,0,0,1,1,12,165
1821210600,0,0,1,0,0,1,1,193,2188
1669481107,0,0,0,1,0,1,1,20,1446
1497184709,0,0,0,0,1,0,1,22,28
1699707075,0,0,1,0,0,1,1,34,0
1801819222,0,0,0,1,1,0,1,72,0
1861816555,0,0,1,0,0,1,0,0,29
1790075901,0,0,1,0,1,0,0,0,71
1023227493,0,0,1,0,0,1,1,31,0
1295843852,0,0,0,0,0,1,1,12,0
1427138619,0,0,0,1,0,1,0,0,3719
1245250455,0,0,0,1,0,1,1,244,5565
1467430025,0,1,0,0,0,1,1,387,7553
1912933698,0,0,0,0,0,1,0,0,25
1821062043,0,0,0,1,1,0,1,62,881
1780722371,0,0,1,0,0,1,1,84,11657
1619928249,0,1,0,0,0,1,0,0,12
1649413774,0,0,1,0,1,0,0,0,877
1306917331,0,0,0,1,0,1,1,49,704
1891791232,0,0,0,1,0,1,1,428,6166
1588976500,0,0,1,0,1,0,1,0,62
1922231232,0,0,1,0,1,0,0,0,32
1164519625,0,1,0,0,0,1,0,0,32
1366679318,0,0,1,0,0,1,1,29,91
1164417879,0,0,0,0,1,0,0,0,24
1386612034,0,0,1,0,0,1,0,0,301
1841384732,0,0,0,1,1,0,0,0,35
1962556035,0,0,0,1,0,1,0,0,11
1316937634,0,1,0,0,0,1,1,107,222
1811004435,0,0,0,1,0,1,1,59,350
1194083048,0,0,1,0,0,1,1,0,53
1407025745,0,1,0,0,0,1,1,94,56
1164438651,0,0,0,1,0,1,0,0,204
1568442366,0,0,1,0,0,1,0,0,383
1891130738,0,0,0,0,0,1,0,0,19
1750463519,0,0,0,0,0,1,0,0,28
1700989977,0,0,0,1,1,0,0,0,20
1720028111,0,0,0,1,1,0,0,0,431
1982986816,0,0,1,0,1,0,1,16,354
1568553030,0,0,0,1,0,1,1,755,5923
1477535284,0,1,0,0,1,0,1,14,23
1700910825,0,0,0,0,0,1,1,277,15170
1447323852,0,1,0,0,1,0,0,0,14
1891791703,0,0,0,1,0,1,1,812,13276
1245258987,0,0,1,0,1,0,1,125,228
1316116338,0,1,0,0,0,1,1,11,0
1740294016,0,1,0,0,0,1,1,467,7821
1861719932,0,1,0,0,1,0,1,211,193
1972691962,0,1,0,0,0,1,0,0,65
1376590232,0,0,1,0,0,1,1,134,264
1427023811,0,0,1,0,0,1,0,0,321
1073774774,0,0,0,0,0,1,0,0,1052
1780639450,0,1,0,0,0,1,1,2428,27722
1558317990,0,1,0,0,1,0,1,54,44
1477614790,0,0,0,1,0,1,0,0,30
1528179777,0,0,1,0,1,0,0,0,18
1972833853,0,0,0,1,0,1,1,17,0
1902026404,0,1,0,0,0,1,0,0,45
1790045326,0,0,0,0,1,0,1,14,1003
1649432139,0,0,0,0,1,0,1,64,22
1043265655,0,0,1,0,0,1,1,49,72
1104938638,0,1,0,0,0,1,1,23,917
1114916343,0,0,1,0,1,0,1,385,368
1912093444,0,0,0,0,0,1,1,0,1202
1427146273,0,0,0,1,1,0,0,0,102
1013043280,0,0,0,1,1,0,1,41,99
1255642526,0,1,0,0,0,1,1,252,1518
1164729083,0,0,0,0,1,0,0,0,57
1902811391,0,0,0,1,0,1,1,237,7009
1417952565,0,0,1,0,0,1,1,35,417
1427262906,0,0,0,0,0,1,1,28,0
1427322197,0,0,0,1,0,1,0,0,142
1558336867,0,0,1,0,0,1,1,284,8148
1699979229,0,0,0,1,0,1,1,437,8616
1184613929,0,0,1,0,0,1,1,51,16
1053480962,0,0,1,0,0,1,1,70,2331
1689617383,0,0,1,0,0,1,1,16,659
1356516462,0,0,0,0,1,0,1,118,8441
1609810084,0,0,1,0,0,1,0,0,3301
1841586526,0,1,0,0,1,0,0,0,22
1396711834,0,0,1,0,1,0,1,32,0
1043288202,0,0,1,0,0,1,0,0,50
1447412192,0,0,0,1,1,0,0,0,99
1851381396,0,1,0,0,0,1,1,888,11638
1558412288,0,0,1,0,0,1,1,17,297
1114965233,0,0,1,0,0,1,1,47,27
1871575100,0,0,1,0,0,1,1,55,896
1194723437,0,0,0,1,0,1,0,0,58
1730400060,0,0,1,0,1,0,1,52,1189
1730197971,0,1,0,0,1,0,1,0,1023
1477624450,0,0,0,1,0,1,1,12,469
1396779096,0,0,0,1,0,1,1,38,82
1225198815,0,0,0,0,0,1,0,0,68
1063559060,0,0,0,1,0,1,0,0,136
1639129828,0,1,0,0,1,0,1,95,5355
1508157330,0,1,0,0,0,1,1,30,173
1134495476,0,0,0,0,1,0,1,64,166
1861592412,0,0,0,1,0,1,0,0,122
1063625747,0,0,0,0,0,1,0,0,11
1023262540,0,0,1,0,1,0,0,0,147
1164521142,0,0,0,1,0,1,1,2858,2327
1891738902,0,0,1,0,1,0,0,0,697
1588957005,0,0,1,0,1,0,0,0,606
1588748263,0,0,0,0,1,0,0,0,424
1093724981,0,0,1,0,1,0,0,0,14
1548205057,0,1,0,0,0,1,1,453,8743
1225015845,0,0,0,1,0,1,0,0,55
1235179904,0,0,0,1,1,0,0,0,226
1295836328,0,0,1,0,1,0,0,0,36
1396725487,0,0,0,0,0,1,0,0,2145
1427348945,0,0,1,0,1,0,1,15,0
1720138266,0,1,0,0,1,0,0,0,32
1689979759,0,0,0,0,0,1,1,0,1161
1407921323,0,0,1,0,0,1,1,11,761
1760827877,0,0,0,0,0,1,0,0,14
1972542603,0,1,0,0,1,0,1,15,12
1043319973,0,0,0,0,1,0,1,0,4054
1376560102,0,1,0,0,1,0,1,149,2780
1003009630,0,0,0,0,0,1,1,91,141
1730169640,0,1,0,0,0,1,1,18,82
1770698698,0,0,0,1,1,0,1,216,2397
1689948168,0,0,0,1,0,1,1,101,662
1336497197,0,1,0,0,1,0,0,0,805
1447228457,0,1,0,0,0,1,1,548,11185
1851408538,0,0,1,0,0,1,1,563,21247
1942286042,0,0,1,0,0,1,1,107,27
1962499194,0,0,1,0,0,1,0,0,87
1770663338,0,0,0,0,0,1,0,0,12
1356669683,0,0,0,1,1,0,0,0,27
1417057514,0,0,0,1,0,1,1,60,1726
1134129513,0,0,1,0,0,1,0,0,232
1720278617,0,0,0,0,1,0,0,0,210
1821195702,0,1,0,0,0,1,0,0,38
1972882827,0,0,0,0,1,0,0,0,81
1962478776,0,0,0,0,0,1,0,0,2755
1053385633,0,0,1,0,0,1,1,13,0
1902883796,0,0,1,0,0,1,1,18,2598
1679662373,0,0,0,0,0,1,1,121,85
1154397065,0,0,1,0,1,0,1,70,796
1891748554,0,0,1,0,0,1,0,0,11
1033173919,0,0,0,1,0,1,1,11,0
1376553909,0,0,0,1,1,0,0,0,17
1750658621,0,0,1,0,0,1,1,89,742
1134452238,0,1,0,0,1,0,0,0,65
1669486742,0,0,1,0,0,1,1,47,1192
1699738120,0,0,0,1,1,0,0,0,116
1699781021,0,0,1,0,0,1,0,0,11
1235395799,0,0,0,1,0,1,1,13,130
1669622197,0,0,0,0,0,1,0,0,65
1588662597,0,1,0,0,0,1,0,0,477
1225028921,0,1,0,0,0,1,1,672,7902
1902028863,0,0,0,0,1,0,0,0,61
1700149804,0,0,0,1,0,1,1,0,82
1952480832,0,0,0,0,1,0,0,0,29
1962487207,0,0,1,0,0,1,0,0,84
1821083585,0,0,0,0,0,1,0,0,390
1093867137,0,0,0,0,1,0,1,13,1143
1720427016,0,0,1,0,0,1,1,11,83
1184719536,0,0,1,0,0,1,0,0,462
1174543532,0,0,1,0,0,1,1,201,211
1306913249,0,0,0,1,0,1,1,99,2644
1518980044,0,0,0,1,0,1,1,13,0
1801980164,0,1,0,0,0,1,0,0,1445
1205851532,0,0,0,1,0,1,0,0,25
1235218280,0,1,0,0,1,0,0,0,106
1033119045,0,0,0,0,0,1,1,0,1309
1306822002,0,0,1,0,0,1,0,0,12
1639309925,0,0,1,0,0,1,1,31,0
1528401304,0,0,0,0,1,0,0,0,127
1639152150,0,1,0,0,0,1,1,29,1082
1710955034,0,0,1,0,0,1,1,68,3654
1306814744,0,0,0,0,0,1,1,181,1316
1871624155,0,0,0,1,0,1,1,121,58
1982760526,0,0,0,0,0,1,0,0,532
1700024197,0,0,0,0,1,0,1,12,0
1699940692,0,0,0,0,0,1,0,0,133
1598851438,0,0,1,0,0,1,1,65,801
1588632434,0,0,0,1,1,0,0,0,153
1326028770,0,1,0,0,0,1,1,108,2311
1154324457,0,0,0,0,1,0,0,0,181
1467435032,0,0,1,0,1,0,0,0,83
1548252273,0,0,1,0,0,1,1,40,4548
1316005002,0,1,0,0,1,0,0,0,775
1013031749,0,1,0,0,0,1,0,0,14
1750679080,0,1,0,0,1,0,1,38,316
1770681314,0,0,0,0,1,0,1,129,5600
1184731101,0,0,0,1,1,0,1,0,42
1588702468,0,0,0,1,1,0,1,0,67
1316958424,0,0,0,0,0,1,0,0,36
1750505384,0,0,1,0,1,0,1,12,1713
1508203621,0,0,1,0,1,0,1,76,1474
1891954780,0,0,0,0,1,0,0,0,1582
1346272937,0,0,0,0,1,0,1,122,229
1669634382,0,0,0,0,1,0,1,51,36
1609888916,0,0,0,0,0,1,0,0,64
1467779520,0,0,1,0,1,0,0,0,207
1184663163,0,0,1,0,0,1,1,189,31
1467755769,0,0,0,1,1,0,0,0,754
1164449666,0,0,1,0,0,1,1,19,15
1871575357,0,1,0,0,0,1,0,0,11
1912967050,0,0,0,1,0,1,1,23,52
1972670867,0,0,0,1,0,1,1,111,3372
1720221880,0,0,0,1,0,1,0,0,488
1932351830,0,0,1,0,0,1,0,0,23
1467884163,0,0,1,0,1,0,0,0,61
1437209343,0,0,0,1,1,0,0,0,98
1376794842,0,0,0,0,0,1,1,249,360
1962591669,0,0,0,1,1,0,1,14,1507
1881638823,0,1,0,0,0,1,0,0,197
1609858695,0,0,0,1,0,1,0,0,25
1336200773,0,0,1,0,1,0,0,0,384
1093740151,0,0,0,0,0,1,0,0,14
1396815452,0,0,0,1,0,1,1,27,71
1033177654,0,0,1,0,1,0,1,199,3368
1164435731,0,0,0,0,1,0,0,0,66
1528003936,0,0,1,0,0,1,1,204,10853
1841584950,0,0,0,0,0,1,0,0,245
1700854361,0,0,0,0,0,1,1,958,3712
1891774188,0,0,1,0,0,1,1,39,68
1376986299,0,1,0,0,1,0,1,184,189
1447493796,0,0,1,0,1,0,0,0,59
1295700276,0,0,0,0,1,0,1,203,9369
1639486368,0,1,0,0,1,0,1,48,1789
1265516256,0,0,0,1,1,0,1,352,4766
1780687251,0,0,1,0,0,1,0,0,12
1225361041,0,0,1,0,1,0,1,29,171
1386631083,0,1,0,0,0,1,0,0,61
1629071584,0,0,0,0,0,1,0,0,74
1689667891,0,1,0,0,0,1,1,245,2744
1942398433,0,0,1,0,0,1,0,0,1046
1487658167,0,1,0,0,1,0,1,565,10713
1023105038,0,0,1,0,0,1,1,0,72
1770583445,0,0,1,0,0,1,1,0,1586
1639268840,0,0,1,0,1,0,1,1451,9189
1871608513,0,0,1,0,0,1,1,278,15650
1831114156,0,0,1,0,0,1,1,593,9424
1063614188,0,0,0,0,1,0,1,279,1178
1740288984,0,1,0,0,1,0,1,199,3454
1346239548,0,0,0,1,0,1,1,212,4954
1033109806,0,0,0,1,1,0,1,105,1118
1942367305,0,1,0,0,0,1,1,0,57
1770758609,0,0,0,0,1,0,0,0,137
1992992549,0,1,0,0,0,1,0,0,30
1932122595,0,1,0,0,0,1,1,36,0
1689769663,0,0,0,1,0,1,0,0,929
1306958814,0,0,0,1,0,1,0,0,19
1114922317,0,0,1,0,0,1,1,309,626
1568415925,0,0,1,0,0,1,0,0,19
1164484085,0,0,1,0,0,1,0,0,27
1548378524,0,1,0,0,1,0,0,0,11
1306900147,0,0,1,0,1,0,0,0,84
1639459589,0,1,0,0,1,0,0,0,11
1831393867,0,0,1,0,1,0,1,70,2078
1174540694,0,0,0,0,1,0,1,362,326
1275558405,0,1,0,0,1,0,0,0,13
1275767261,0,0,1,0,1,0,1,13,127
1427286400,0,1,0,0,1,0,1,0,29
1295834026,0,0,1,0,0,1,0,0,41
1245455617,0,1,0,0,0,1,1,48,0
1124057690,0,1,0,0,0,1,1,13,1424
1184064917,0,0,0,1,1,0,0,0,156
1457509762,0,0,0,0,1,0,1,16,4257
1407103898,0,0,1,0,1,0,1,463,5335
1255589180,0,0,1,0,1,0,1,14,0
1891006037,0,1,0,0,1,0,0,0,125
1629005384,0,0,0,1,0,1,1,61,142
1215046388,0,1,0,0,0,1,1,18,0
1538242797,0,0,1,0,1,0,0,0,46
1427162981,0,0,0,0,1,0,1,218,4752
1326296658,0,0,1,0,1,0,0,0,4733
1629058789,0,0,0,1,0,1,1,322,5419
1225143845,0,0,0,0,0,1,0,0,15
1952369498,0,0,0,1,1,0,1,296,4291
1689751695,0,0,0,0,0,1,0,0,22
1821001090,0,0,0,0,0,1,1,702,12375
1902876469,0,1,0,0,1,0,1,38,0
1891790432,0,0,1,0,0,1,1,38,78
1124207246,0,0,0,0,1,0,1,0,55
1639162175,0,0,1,0,0,1,0,0,857
1619232089,0,1,0,0,0,1,1,16,0
1356311310,0,1,0,0,0,1,0,0,1125
1306894753,0,0,1,0,0,1,1,19,0
1699199174,0,1,0,0,1,0,0,0,62
1124067319,0,1,0,0,0,1,1,351,7854
1972914737,0,1,0,0,0,1,1,11,0
1053469825,0,0,0,0,0,1,0,0,481
1497062632,0,0,0,0,1,0,0,0,1467
1942439096,0,0,1,0,1,0,0,0,27
1497834527,0,0,0,1,1,0,0,0,29
1619910478,0,0,1,0,0,1,1,145,82
1033176722,0,0,0,1,1,0,0,0,270
1174810485,0,0,0,0,1,0,0,0,136
1750420444,0,1,0,0,0,1,0,0,387
1912915976,0,0,1,0,0,1,1,187,5062
1316095532,0,0,1,0,1,0,1,14,502
1497959696,0,0,0,0,1,0,1,262,3120
1477886356,0,0,0,0,0,1,0,0,143
1790756864,0,0,0,0,1,0,0,0,274
1699858811,0,1,0,0,0,1,0,0,25
1952421638,0,1,0,0,0,1,1,25,152
1891898326,0,1,0,0,0,1,1,1023,4563
1437198066,0,1,0,0,1,0,1,218,2997
1548433535,0,1,0,0,1,0,0,0,40
1629159892,0,0,0,0,0,1,1,167,3984
1780826073,0,0,0,1,1,0,1,125,1253
1982823225,0,0,1,0,0,1,1,4283,3372
1669442091,0,1,0,0,0,1,1,883,15678
1306888433,0,0,1,0,1,0,1,70,5811
1912012592,0,0,0,0,1,0,0,0,11
1104873918,0,1,0,0,0,1,1,113,27
1346685195,0,0,1,0,0,1,1,21,30
1124316674,0,0,1,0,0,1,1,11,30
1114203536,0,0,1,0,1,0,0,0,15
1689939746,0,0,1,0,1,0,0,0,29
1851598478,0,0,0,0,0,1,1,0,15
1669480505,0,0,1,0,0,1,0,0,1066
1679505705,0,0,1,0,0,1,1,23,0
1619233806,0,0,1,0,0,1,1,23,0
1932167038,0,0,0,0,0,1,0,0,365
1699759142,0,0,0,0,0,1,0,0,590
1952572166,0,0,1,0,1,0,1,50,2305
1538303292,0,0,0,1,0,1,1,0,36
1619153079,0,0,0,1,0,1,0,0,718
1336187236,0,0,0,1,0,1,1,28,80
1922449560,0,0,0,1,1,0,0,0,26
1548251127,0,0,0,0,0,1,1,14,41
1881814275,0,1,0,0,1,0,0,0,20
1427036003,0,0,1,0,0,1,1,46,0
1033351945,0,0,1,0,1,0,0,0,67
1063410116,0,0,0,1,0,1,1,96,1692
1568538304,0,0,0,0,0,1,0,0,12
1871800870,0,0,0,0,1,0,0,0,171
1467624957,0,0,0,1,1,0,0,0,22
1396787578,0,0,1,0,0,1,1,543,8116
1447445440,0,0,0,1,0,1,0,0,103
1114180007,0,1,0,0,1,0,1,27,682
1659335750,0,0,1,0,0,1,0,0,101
1932104080,0,0,1,0,0,1,1,107,157
1841578879,0,1,0,0,0,1,1,18,0
1942308077,0,0,1,0,1,0,1,30,4266
1215043807,0,1,0,0,0,1,1,145,1654
1770739716,0,0,0,0,0,1,1,24,365
1881771624,0,0,0,1,1,0,1,0,161
1447393335,0,1,0,0,0,1,1,0,3768
1316353303,0,0,1,0,1,0,1,12,30
1629265657,0,0,0,0,0,1,1,14,0
1376743252,0,0,1,0,0,1,1,0,59
1285072413,0,0,0,0,0,1,0,0,143
1154394591,0,0,0,0,0,1,1,24,0
1386899045,0,0,1,0,1,0,0,0,12
1083689335,0,0,1,0,0,1,1,26,273
1467403246,0,0,0,1,0,1,1,544,6324
1114278389,0,1,0,0,1,0,1,0,28
1184603243,0,0,1,0,0,1,0,0,70
1366487258,0,0,0,0,1,0,1,50,2354
1336280296,0,0,0,0,0,1,0,0,86
1316144660,0,0,1,0,1,0,1,59,849
1881808020,0,0,0,0,0,1,0,0,35
1316976228,0,1,0,0,0,1,1,27,174
1114158813,0,1,0,0,1,0,0,0,11
1699766097,0,1,0,0,0,1,1,64,901
1407975501,0,0,0,1,0,1,1,171,388
1184675332,0,0,1,0,0,1,1,220,13147
1245286525,0,0,0,0,0,1,1,105,130
1902006109,0,0,0,0,0,1,0,0,11
1427220904,0,0,1,0,1,0,1,144,5683
1659327922,0,0,0,0,0,1,1,73,1704
1669479416,0,0,0,1,0,1,0,0,45
1508072513,0,0,0,0,0,1,0,0,1107
1366410847,0,0,1,0,1,0,0,0,15
1013993260,0,0,0,0,1,0,0,0,12
1063604940,0,1,0,0,0,1,1,317,2475
1003848094,0,1,0,0,0,1,0,0,3203
1760569149,0,1,0,0,0,1,1,18,76
1437264579,0,0,0,0,0,1,0,0,12
1992891923,0,1,0,0,0,1,0,0,75
1548342371,0,1,0,0,0,1,1,47,1799
1699766188,0,0,0,1,0,1,1,296,6688
1770834798,0,0,0,1,1,0,0,0,1318
1447275771,0,0,0,0,0,1,0,0,623
1235163817,0,0,0,0,0,1,1,685,6731
1295999225,0,1,0,0,0,1,0,0,12
1326023128,0,0,0,0,0,1,1,0,414
1760421085,0,0,0,1,0,1,1,207,2930
1275692212,0,0,1,0,1,0,1,239,5352
1861687287,0,0,0,1,0,1,0,0,11
1568627339,0,0,0,0,1,0,1,31,6280
1649205436,0,0,0,0,0,1,1,82,292
1205860541,0,1,0,0,1,0,0,0,324
1285602482,0,1,0,0,0,1,1,124,0
1457380859,0,1,0,0,0,1,1,794,6256
1669815130,0,0,0,0,0,1,1,17,44
1053323931,0,0,0,1,0,1,1,17,23
1720349541,0,1,0,0,1,0,1,26,893
1326200874,0,0,1,0,0,1,1,22,19
1912945957,0,1,0,0,0,1,1,392,3862
1487838256,0,0,0,0,0,1,0,0,3401
1356354724,0,0,1,0,0,1,0,0,59
1962515775,0,0,0,0,0,1,0,0,325
1265504666,0,0,0,0,1,0,0,0,349
1427071471,0,1,0,0,1,0,0,0,265
1346561610,0,0,0,0,1,0,0,0,40
1942425061,0,0,0,0,0,1,1,57,34
1447679931,0,1,0,0,0,1,0,0,26
1891078655,0,1,0,0,1,0,1,122,787
1861739971,0,1,0,0,1,0,1,18,208
1134177561,0,1,0,0,1,0,1,13,266
1588807945,0,0,1,0,1,0,1,88,675
1245274281,0,0,1,0,0,1,1,26,1117
1902823776,0,0,0,1,0,1,0,0,58
1386936482,0,1,0,0,1,0,0,0,62
1720172505,0,0,0,0,0,1,1,21,22
